energy,transmission,reflection,T_plus_R
3.8903765690376577,0.07563268339473055,0.9243673166058252,1.0000000000005558
3.9313807531380762,0.07873087498359979,0.921269125014816,0.9999999999984157
3.9723849372384943,0.08195063729464991,0.9180493627054094,1.0000000000000593
4.013389121338912,0.08529643339774358,0.9147035666025591,1.0000000000003026
4.054393305439331,0.0887728502051694,0.9112271497945067,0.999999999999676
4.095397489539749,0.09238459717042695,0.9076154028295692,0.9999999999999961
4.136401673640168,0.09613650430374397,0.9038634956971763,1.0000000000009202
4.177405857740586,0.10003351947763138,0.8999664805214979,0.9999999999991293
4.218410041841005,0.10408070490934615,0.8959192950908655,1.0000000000002116
4.259414225941423,0.10828323274533941,0.8917167672549327,1.000000000000272
4.300418410041842,0.11264637968464883,0.8873536203151273,0.9999999999997762
4.34142259414226,0.11717552050168067,0.8828244794985644,1.0000000000002451
4.382426778242679,0.12187612042123118,0.878123879578692,0.9999999999999232
4.423430962343097,0.12675372619652156,0.8732462738025945,0.999999999999116
4.464435146443515,0.13181395582727234,0.8681860441734689,1.0000000000007412
4.5054393305439335,0.13706248676670593,0.8629375132340181,1.000000000000724
4.546443514644352,0.14250504255693544,0.8574949574425529,0.9999999999994883
4.5874476987447705,0.14814737771608325,0.8518526222838952,0.9999999999999785
4.628451882845189,0.15399526083727047,0.846004739162699,0.9999999999999695
4.6694560669456076,0.16005445570424284,0.8399455442956416,0.9999999999998844
4.710460251046026,0.1663307004050123,0.8336692995959522,1.0000000000009646
4.751464435146445,0.17282968424694561,0.8271703157542459,1.0000000000011915
4.792468619246863,0.179557022464809,0.8204429775354173,1.0000000000002263
4.833472803347282,0.1865182285390257,0.813481771461957,1.0000000000009828
4.874476987447699,0.19371868413840262,0.8062813158604399,0.9999999999988426
4.915481171548118,0.20116360654408683,0.7988363934566294,1.0000000000007163
4.956485355648536,0.20885801358442593,0.7911419864163982,1.0000000000008242
4.997489539748955,0.21680668598346575,0.7831933140170829,1.0000000000005487
5.038493723849373,0.22501412720001246,0.7749858727990394,0.9999999999990519
5.079497907949792,0.2334845207340559,0.7665154792655393,0.9999999999995952
5.12050209205021,0.2422216849973395,0.7577783150016263,0.9999999999989658
5.161506276150629,0.2512290258598879,0.7487709741398563,0.9999999999997442
5.202510460251047,0.26050948700136806,0.7394905129987492,1.0000000000001172
5.243514644351466,0.2700654982939616,0.7299345017057866,0.9999999999997482
5.284518828451883,0.2798989224482909,0.7201010775521793,1.0000000000004703
5.325523012552302,0.2900110002382714,0.7099889997619079,1.0000000000001794
5.36652719665272,0.30040229468469054,0.6995977053146406,0.9999999999993312
5.407531380753139,0.31107263460333073,0.6889273653968769,1.0000000000002076
5.448535564853557,0.3220210580554191,0.6779789419443549,0.999999999999774
5.489539748953976,0.3332457562292315,0.6667542437715279,1.0000000000007594
5.530543933054394,0.3447440183705507,0.6552559816300781,1.0000000000006288
5.571548117154813,0.3565121785157512,0.6434878214847454,1.0000000000004965
5.612552301255231,0.3685455647103996,0.6314544352904761,1.0000000000008757
5.653556485355649,0.38083845156172647,0.6191615484388874,1.0000000000006137
5.6945606694560675,0.3933840169597534,0.606615983039687,0.9999999999994404
5.735564853556486,0.40617430385933734,0.5938256961399552,0.9999999999992926
5.7765690376569045,0.4192001880396906,0.5807998119608122,1.0000000000005027
5.817573221757323,0.43245135275514524,0.5675486472458305,1.0000000000009757
5.858577405857742,0.44591627119663246,0.5540837288027685,0.9999999999994009
5.89958158995816,0.459582197679687,0.5404178023202367,0.9999999999999237
5.940585774058579,0.4734351682989973,0.5265648317019275,1.0000000000009248
5.981589958158997,0.48746001196909855,0.5125399880317708,1.0000000000008693
6.022594142259416,0.5016403724005412,0.4983596275999262,1.0000000000004674
6.063598326359833,0.5159587416421948,0.4840412583576153,0.9999999999998102
6.104602510460252,0.5303965055833032,0.4696034944174796,1.000000000000783
6.14560669456067,0.5449340016793519,0.45506599832094613,1.000000000000298
6.186610878661089,0.5595505889930321,0.4404494110068474,0.9999999999998795
6.227615062761507,0.5742247304142774,0.42577526958642903,1.0000000000007063
6.268619246861926,0.5889340867692219,0.4110659132305311,0.999999999999753
6.309623430962344,0.6036556221952444,0.3963443778055867,1.0000000000008311
6.350627615062763,0.6183657200934507,0.38163427990679927,1.00000000000025
6.391631799163181,0.6330403086272249,0.36695969137338436,1.0000000000006093
6.4326359832636,0.6476549945755011,0.3523450054254302,1.0000000000009313
6.473640167364017,0.6621852041296162,0.3378147958707526,1.0000000000003688
